cliente_id;nombre_cliente;segmento_cliente;ciudad;edad;ingreso_estimado;producto;saldo_producto;cupo_credito;fecha_vencimiento;fecha_movimiento;categoria_consumo;monto_consumo;canal;estado_producto
C000467;Cliente 0467;Affluent;Guayaquil;61,0;3237,81;Tarjeta De Crédito;5501,22;7800,0;2028-05-15;2026-06-23;Technology;66,28;App;Activo
C001071;Cliente 1071;Joven;Quito;40,0;374,33;Tarjeta De Crédito;176,37;500,0;2027-01-28;2025-05-14;Travel;26,07;App;Activo
C001085;Cliente 1085;Mass;Guayaquil;45,0;1109,37;Cuenta Corriente;1376,3;0,0;;2025-08-19;No Aplica;0,0;Atm;Activo
C001874;Cliente 1874;Joven;Manta;64,0;780,14;Tarjeta De Crédito;264,92;1200,0;2028-06-23;2025-10-07;Travel;35,55;Web;Activo
C001861;Cliente 1861;Affluent;Cuenca;41,0;1924,51;Tarjeta De Crédito;1728,25;4500,0;2030-06-03;2026-04-03;Supermarket;178,32;Pos;Activo
C001393;Cliente 1393;Mass;Cuenca;37,0;981,0;Cuenta De Ahorros;3129,91;0,0;;2025-02-17;No Aplica;0,0;Branch;Activo
C001588;Cliente 1588;Mass;Guayaquil;78,0;898,34;Tarjeta De Crédito;486,48;1300,0;2027-03-25;2026-08-29;Streaming;45,26;Pos;Activo
C000833;Cliente 0833;Pyme;Quito;28,0;2227,42;Tarjeta De Crédito;2600,62;4400,0;2027-02-08;2025-11-11;Food;109,82;Pos;Activo
C001701;Cliente 1701;Mass;Manta;39,0;650,35;Tarjeta De Crédito;183,29;1000,0;2029-04-06;2025-08-07;Food;77,41;App;Activo
C001356;Cliente 1356;Mass;Ambato;34,0;2557,24;Tarjeta De Crédito;1233,69;6600,0;2027-09-01;2026-08-12;Travel;109,48;Branch;Activo
C000425;Cliente 0425;Premium;Guayaquil;54,0;3745,05;Tarjeta De Crédito;222,77;9700,0;2030-06-08;2025-08-19;Supermarket;544,72;Pos;Activo
C001627;Cliente 1627;Pyme;Ambato;46,0;3778,56;Tarjeta De Crédito;4977,86;5700,0;2029-11-07;2025-09-11;Food;160,64;Web;Activo
C000958;Cliente 0958;Mass;Quito;42,0;1104,1;Tarjeta De Crédito;88,87;2600,0;2028-12-06;2025-11-03;Travel;45,94;App;Activo
C001552;Cliente 1552;Affluent;Guayaquil;48,0;2188,86;Tarjeta De Crédito;887,42;3200,0;2027-12-04;2026-05-30;Technology;76,58;Web;Activo
C000999;Cliente 0999;Mass;Guayaquil;32,0;1125,07;Crédito De Consumo;3404,39;0,0;2028-01-06;2026-03-12;No Aplica;0,0;App;Activo
C000359;Cliente 0359;Mass;Quito;43,0;851,19;Tarjeta De Crédito;774,0;1500,0;2029-02-25;2025-02-04;Others;35,12;Pos;Activo
C000399;Cliente 0399;Mass;Quito;55,0;796,69;Cuenta De Ahorros;2702,79;0,0;;2026-03-11;No Aplica;0,0;Atm;Activo
C001192;Cliente 1192;Joven;Quito;54,0;741,22;Tarjeta De Crédito;278,11;1000,0;2030-09-17;2026-07-20;Education;116,33;Web;Activo
C000240;Cliente 0240;Mass;Guayaquil;22,0;1139,62;Tarjeta De Crédito;287,13;3100,0;2027-02-26;2025-07-15;Entertainment;105,94;Pos;Activo
C000597;Cliente 0597;Affluent;Guayaquil;61,0;3321,62;Crédito Vehicular;15646,56;0,0;2027-06-20;2026-06-27;No Aplica;0,0;Web;Activo
C000318;Cliente 0318;Mass;Ambato;42,0;1264,31;Tarjeta De Crédito;958,63;2400,0;2028-06-03;2026-08-26;Fuel;104,07;Pos;Activo
C000407;Cliente 0407;Joven;Guayaquil;40,0;803,94;Tarjeta De Crédito;945,42;1500,0;2028-12-03;2026-04-17;Supermarket;64,14;Pos;Activo
C001227;Cliente 1227;Joven;Guayaquil;32,0;350,0;Tarjeta De Crédito;495,57;900,0;2027-08-26;2025-06-10;Travel;54,86;App;Activo
C000322;Cliente 0322;Affluent;Quito;40,0;1897,67;Tarjeta De Crédito;1566,1;3200,0;2029-07-31;2025-02-05;Education;65,74;App;Activo
C001775;Cliente 1775;Premium;Cuenca;43,0;4433,01;Tarjeta De Crédito;4362,27;6900,0;2028-08-13;2026-02-21;Technology;401,35;Branch;Activo
C001303;Cliente 1303;Mass;Guayaquil;28,0;501,77;Crédito Hipotecario;68933,57;0,0;2028-01-17;2025-06-30;No Aplica;0,0;App;Activo
C002190;Cliente 2190;Mass;Quito;38,0;1141,09;Crédito De Consumo;6397,14;0,0;2029-06-22;2025-03-01;No Aplica;0,0;App;Activo
C001420;Cliente 1420;Mass;Manta;33,0;923,03;Tarjeta De Crédito;387,47;2400,0;2026-10-22;2026-06-23;Fuel;37,23;Pos;Activo
C001921;Cliente 1921;Mass;Guayaquil;23,0;665,21;Tarjeta De Crédito;199,16;1300,0;2027-11-04;2025-07-26;Streaming;237,66;Pos;Activo
C001098;Cliente 1098;Affluent;Manta;18,0;1566,84;Tarjeta De Crédito;451,3;4600,0;2028-06-15;2025-03-02;Supermarket;73,03;Pos;Activo
C000549;Cliente 0549;Mass;Cuenca;47,0;1141,13;Cuenta Corriente;3419,45;0,0;;2026-03-31;No Aplica;0,0;Branch;Activo
C000614;Cliente 0614;Premium;Quito;46,0;8425,25;Cuenta Corriente;17480,42;0,0;;2026-04-29;No Aplica;0,0;Web;Activo
C000210;Cliente 0210;Pyme;Quito;54,0;3174,97;Crédito De Consumo;15179,8;0,0;2028-01-16;2026-05-16;No Aplica;0,0;App;Activo
C002035;Cliente 2035;Affluent;Cuenca;37,0;1615,87;Cuenta Corriente;2818,5;0,0;;2026-03-26;No Aplica;0,0;Web;Activo
C001171;Cliente 1171;Mass;Quito;47,0;1098,76;Tarjeta De Crédito;365,42;1200,0;2027-03-11;2026-06-15;Food;24,87;Web;Activo
C000392;Cliente 0392;Pyme;Cuenca;25,0;1756,96;Crédito De Consumo;5301,51;0,0;2026-11-01;2025-01-09;No Aplica;0,0;Atm;Activo
C001330;Cliente 1330;Mass;Ambato;18,0;907,1;Tarjeta De Crédito;305,76;2200,0;2026-10-02;2025-07-11;Technology;18,99;Web;Activo
C002016;Cliente 2016;Mass;Manta;18,0;1704,99;Crédito De Consumo;3381,1;0,0;2028-06-01;2025-03-10;No Aplica;0,0;Branch;Activo
C001412;Cliente 1412;Mass;Cuenca;49,0;901,19;Tarjeta De Crédito;325,47;1000,0;2029-07-25;2026-07-02;Education;116,59;Branch;Activo
C000722;Cliente 0722;Affluent;Guayaquil;47,0;2116,37;Tarjeta De Crédito;1879,85;5100,0;2027-12-19;2025-02-12;Supermarket;71,78;Web;Activo
C001475;Cliente 1475;Pyme;Guayaquil;43,0;1793,01;Crédito Hipotecario;133636,95;0,0;2032-09-04;2025-07-13;No Aplica;0,0;Web;Activo
C000069;Cliente 0069;Mass;Loja;30,0;658,85;Tarjeta De Crédito;484,71;1100,0;2026-09-29;2025-06-03;Technology;101,02;Pos;Activo
C001472;Cliente 1472;Affluent;Guayaquil;43,0;3510,21;Tarjeta De Crédito;5386,45;8900,0;2030-07-17;2025-02-13;Entertainment;57,63;Pos;Activo
C000572;Cliente 0572;Mass;Ambato;52,0;896,11;Crédito De Consumo;5455,99;0,0;2027-04-16;2025-07-27;No Aplica;0,0;Branch;Activo
C001410;Cliente 1410;Affluent;Quito;43,0;4201,04;Crédito De Consumo;11032,68;0,0;2027-08-22;2026-05-20;No Aplica;0,0;Branch;Activo
C001526;Cliente 1526;Joven;Quito;47,0;547,97;Tarjeta De Crédito;560,67;1600,0;2030-06-07;2025-02-18;Streaming;8,32;Pos;Activo
C000181;Cliente 0181;Affluent;Quito;36,0;2016,02;Tarjeta De Crédito;0,0;5100,0;2029-06-13;2026-06-16;Food;217,22;Pos;Activo
C000837;Cliente 0837;Joven;Quito;42,0;847,78;Cuenta De Ahorros;1394,29;0,0;;2025-08-13;No Aplica;0,0;Web;Activo
C001560;Cliente 1560;Affluent;Guayaquil;44,0;1993,43;Cuenta Corriente;1017,5;0,0;;2026-07-10;No Aplica;0,0;Branch;Activo
C000292;Cliente 0292;Mass;Cuenca;33,0;366,3;Cuenta De Ahorros;1473,68;0,0;;2026-08-08;No Aplica;0,0;Branch;Activo
C000222;Cliente 0222;Mass;Quito;45,0;933,02;Cuenta Corriente;2070,82;0,0;;2026-01-03;No Aplica;0,0;Atm;Activo
C000913;Cliente 0913;Pyme;Guayaquil;27,0;2091,54;Tarjeta De Crédito;2364,93;5400,0;2026-11-02;2025-09-15;Technology;194,72;Pos;Activo
C001010;Cliente 1010;Mass;Guayaquil;49,0;1429,76;Tarjeta De Crédito;510,93;1500,0;2028-07-23;2025-06-15;Streaming;23,98;App;Activo
C000754;Cliente 0754;Mass;Guayaquil;54,0;1515,54;Crédito De Consumo;3283,7;0,0;2028-01-23;2025-05-04;No Aplica;0,0;Web;Activo
C000261;Cliente 0261;Affluent;Cuenca;27,0;1648,15;Crédito Vehicular;20772,93;0,0;2031-02-19;2026-05-17;No Aplica;0,0;Web;Activo
C002189;Cliente 2189;Affluent;Quito;45,0;2494,8;Tarjeta De Crédito;3614,07;6000,0;2028-07-29;2025-03-18;Technology;178,62;Web;Activo
C000244;Cliente 0244;Mass;Guayaquil;39,0;1317,44;Tarjeta De Crédito;688,16;2700,0;2027-01-22;2025-02-14;Streaming;212,04;App;Activo
C000275;Cliente 0275;Mass;Guayaquil;24,0;1452,64;Tarjeta De Crédito;2053,35;4300,0;2029-10-29;2026-01-21;Others;85,6;Pos;Activo
C001182;Cliente 1182;Premium;Guayaquil;32,0;4665,85;Crédito Hipotecario;150118,95;0,0;2030-07-06;2025-01-08;No Aplica;0,0;App;Activo
C000809;Cliente 0809;Premium;Quito;44,0;3188,85;Tarjeta De Crédito;3993,4;9600,0;2027-07-07;2025-03-03;Technology;98,43;Pos;Activo
C001705;Cliente 1705;Mass;Quito;29,0;731,92;Tarjeta De Crédito;0,0;1800,0;2027-12-07;2025-11-10;Fuel;95,67;Pos;Activo
C001590;Cliente 1590;Premium;Manta;48,0;4918,18;Tarjeta De Crédito;4183,55;9900,0;2027-09-27;2026-06-26;Education;59,34;Branch;Activo
C000437;Cliente 0437;Mass;Manta;52,0;1256,27;Tarjeta De Crédito;99,38;3700,0;2027-04-29;2026-01-30;Technology;35,94;Pos;Activo
C000662;Cliente 0662;Pyme;Manta;62,0;4204,98;Tarjeta De Crédito;1209,21;7500,0;2027-01-05;2026-03-20;Fuel;193,53;App;Activo
C001559;Cliente 1559;Mass;Manta;46,0;783,45;Tarjeta De Crédito;0,0;2300,0;2028-02-11;2026-03-01;Education;183,15;Pos;Activo
C002092;Cliente 2092;Mass;Manta;23,0;778,29;Tarjeta De Crédito;662,96;1600,0;2030-10-03;2025-10-20;Supermarket;26,47;App;Activo
C000577;Cliente 0577;Affluent;Guayaquil;36,0;1925,81;Tarjeta De Crédito;653,27;2600,0;2029-07-11;2026-02-02;Technology;112,39;Pos;Activo
C000531;Cliente 0531;Joven;Quito;56,0;670,99;Cuenta De Ahorros;525,55;0,0;;2025-11-23;No Aplica;0,0;App;Activo
C001658;Cliente 1658;Mass;Quito;39,0;743,63;Tarjeta De Crédito;518,37;1500,0;2028-06-07;2026-06-13;Supermarket;28,64;Atm;Activo
C001012;Cliente 1012;Pyme;Guayaquil;36,0;5911,6;Cuenta De Ahorros;10103,29;0,0;;2025-07-23;No Aplica;0,0;Branch;Activo
C000418;Cliente 0418;Affluent;Ambato;61,0;2544,37;Tarjeta De Crédito;1541,28;6600,0;2028-08-14;2025-02-06;Streaming;84,54;Web;Activo
C001938;Cliente 1938;Mass;Guayaquil;35,0;616,42;Cuenta Corriente;897,4;0,0;;2025-05-09;No Aplica;0,0;App;Activo
C000940;Cliente 0940;Mass;Quito;40,0;959,22;Tarjeta De Crédito;372,62;1500,0;2026-11-25;2026-05-23;Others;104,98;Pos;Activo
C000864;Cliente 0864;Mass;Loja;18,0;852,05;Cuenta De Ahorros;996,78;0,0;;2025-04-07;No Aplica;0,0;Branch;Activo
C001321;Cliente 1321;Mass;Quito;24,0;1610,55;Tarjeta De Crédito;1519,28;4100,0;2028-01-24;2025-02-24;Streaming;101,66;Web;Activo
C001632;Cliente 1632;Affluent;Guayaquil;33,0;2229,21;Tarjeta De Crédito;1661,36;3500,0;2027-12-15;2025-08-15;Entertainment;50,52;Pos;Activo
C000461;Cliente 0461;Mass;Quito;28,0;1410,84;Tarjeta De Crédito;1230,21;4200,0;2027-09-13;2025-06-06;Food;26,18;Pos;Activo
C000627;Cliente 0627;Affluent;Loja;36,0;2964,96;Tarjeta De Crédito;2920,27;4600,0;2027-12-16;2026-04-04;Food;363,85;Web;Activo
C002114;Cliente 2114;Mass;Guayaquil;28,0;588,17;Tarjeta De Crédito;0,0;1500,0;2030-07-12;2025-11-24;Supermarket;169,52;Web;Activo
C000904;Cliente 0904;Joven;Quito;46,0;583,06;Cuenta De Ahorros;336,54;0,0;;2026-02-26;No Aplica;0,0;App;Activo
C000440;Cliente 0440;Mass;Cuenca;48,0;754,17;Tarjeta De Crédito;470,86;1500,0;2026-12-14;2025-06-13;Education;17,95;Web;Activo
C001277;Cliente 1277;Mass;Loja;72,0;1463,95;Tarjeta De Crédito;1503,73;3900,0;2030-02-05;2026-06-07;Others;55,16;Pos;Activo
C002200;Cliente 2200;Premium;Ambato;32,0;4968,54;Crédito Hipotecario;68325,9;0,0;2031-04-26;2025-07-15;No Aplica;0,0;App;Activo
C000135;Cliente 0135;Premium;Quito;18,0;4219,85;Tarjeta De Crédito;7602,46;10400,0;2029-04-10;2026-07-16;Technology;355,36;Pos;Activo
C000121;Cliente 0121;Pyme;Desconocida;25,0;2508,43;Tarjeta De Crédito;1690,29;3300,0;2030-07-30;2026-04-15;Others;134,48;Branch;Activo
C001064;Cliente 1064;Affluent;Guayaquil;63,0;2076,59;Cuenta Corriente;9469,84;0,0;;2025-04-23;No Aplica;0,0;Web;Activo
C000537;Cliente 0537;Mass;Loja;27,0;837,67;Tarjeta De Crédito;377,34;1200,0;2028-02-15;2025-08-22;Supermarket;16,94;Pos;Activo
C001591;Cliente 1591;Mass;Guayaquil;37,0;650,91;Tarjeta De Crédito;462,44;900,0;2027-08-22;2025-02-05;Food;27,8;Pos;Activo
C002013;Cliente 2013;Affluent;Quito;18,0;1416,0;Tarjeta De Crédito;1708,67;4100,0;2029-08-14;2025-07-05;Streaming;43,75;Branch;Activo
C001176;Cliente 1176;Mass;Guayaquil;38,0;655,73;Tarjeta De Crédito;464,22;1800,0;2026-10-03;2025-10-24;Technology;12,51;Pos;Activo
C000765;Cliente 0765;Affluent;Manta;54,0;1643,49;Tarjeta De Crédito;918,68;2000,0;2028-10-12;2025-01-31;Others;108,18;Pos;Activo
C001094;Cliente 1094;Affluent;Manta;35,0;1675,57;Tarjeta De Crédito;1443,5;4100,0;2027-09-30;2026-07-29;Health;98,19;Pos;Activo
C000765;Cliente 0765;Affluent;Manta;54,0;1643,49;Tarjeta De Crédito;918,68;2000,0;2028-10-12;2025-05-08;Travel;45,77;Pos;Activo
C001290;Cliente 1290;Mass;Quito;25,0;840,91;Tarjeta De Crédito;691,28;2400,0;2028-02-10;2026-08-02;Food;7,83;Branch;Activo
C000149;Cliente 0149;Mass;Quito;37,0;1125,25;Crédito De Consumo;5215,57;0,0;2027-09-13;2026-05-15;No Aplica;0,0;App;Activo
C001817;Cliente 1817;Mass;Guayaquil;45,0;781,86;Tarjeta De Crédito;695,93;1900,0;2030-01-06;2025-06-10;Technology;77,18;Pos;Activo
C001657;Cliente 1657;Joven;Quito;22,0;970,58;Cuenta Corriente;-100,0;0,0;;2025-09-22;No Aplica;0,0;Branch;Activo
C000780;Cliente 0780;Mass;Guayaquil;55,0;830,14;Cuenta De Ahorros;2646,94;0,0;;2025-05-21;No Aplica;0,0;App;Activo
C000607;Cliente 0607;Affluent;Ambato;18,0;2513,53;Tarjeta De Crédito;2993,98;4600,0;2027-02-23;2026-05-06;Technology;325,45;Pos;Activo
C001380;Cliente 1380;Mass;Quito;18,0;862,92;Tarjeta De Crédito;774,41;1300,0;2027-11-20;2025-03-07;Technology;16,58;App;Activo
C001892;Cliente 1892;Mass;Quito;45,0;350,0;Cuenta De Ahorros;979,16;0,0;;2025-04-28;No Aplica;0,0;Web;Activo
C001195;Cliente 1195;Premium;Guayaquil;68,0;3235,69;Tarjeta De Crédito;2640,82;5400,0;2029-03-24;2026-05-02;Travel;96,26;Pos;Activo
C001915;Cliente 1915;Premium;Quito;64,0;4633,9;Tarjeta De Crédito;1184,33;5400,0;2029-05-31;2026-07-20;Others;152,19;Web;Activo
C000036;Cliente 0036;Mass;Cuenca;18,0;1709,76;Crédito Vehicular;20030,07;0,0;2028-04-02;2025-09-06;No Aplica;0,0;Web;Activo
C000480;Cliente 0480;Mass;Cuenca;41,0;430,22;Tarjeta De Crédito;140,77;500,0;2028-12-25;2025-05-25;Entertainment;23,88;Web;Activo
C001537;Cliente 1537;Mass;Guayaquil;52,0;641,3;Cuenta Corriente;1768,33;0,0;;2025-07-11;No Aplica;0,0;App;Activo
C000731;Cliente 0731;Premium;Cuenca;33,0;2445,99;Crédito De Consumo;24547,35;0,0;2028-11-29;2026-01-22;No Aplica;0,0;Branch;Activo
C000630;Cliente 0630;Affluent;Quito;49,0;2733,71;Tarjeta De Crédito;390,62;6200,0;2027-02-09;2026-06-22;Fuel;604,33;Pos;Activo
C001010;Cliente 1010;Mass;Guayaquil;49,0;1429,76;Tarjeta De Crédito;510,93;1500,0;2028-07-23;2026-01-08;Travel;34,15;Pos;Activo
C001516;Cliente 1516;Mass;Guayaquil;18,0;581,1;Tarjeta De Crédito;510,81;1700,0;2028-12-09;2026-04-29;Health;177,12;Pos;Activo
C001745;Cliente 1745;Mass;Quito;46,0;602,81;Tarjeta De Crédito;258,38;700,0;2026-09-22;2025-10-25;Others;30,88;Web;Activo
C000558;Cliente 0558;Mass;Guayaquil;38,0;932,23;Tarjeta De Crédito;511,62;1500,0;2028-10-30;2026-01-05;Fuel;25,68;App;Activo
C000821;Cliente 0821;Premium;Cuenca;18,0;5343,34;Tarjeta De Crédito;1497,35;14000,0;2030-05-22;2025-01-01;Streaming;170,39;App;Activo
C001176;Cliente 1176;Mass;Guayaquil;38,0;655,73;Tarjeta De Crédito;464,22;1800,0;2026-10-03;2025-12-19;Streaming;41,71;Pos;Activo
C001118;Cliente 1118;Mass;Manta;32,0;634,16;Tarjeta De Crédito;212,7;1000,0;2026-09-26;2026-04-27;Others;26,26;Web;Activo
C000096;Cliente 0096;Premium;Cuenca;52,0;3886,76;Tarjeta De Crédito;3947,7;11600,0;2028-07-29;2025-08-14;Streaming;104,98;Pos;Activo
C000219;Cliente 0219;Pyme;Guayaquil;38,0;4107,32;Crédito De Consumo;16726,57;0,0;2028-05-27;2026-03-31;No Aplica;0,0;Branch;Activo
C001115;Cliente 1115;Joven;Guayaquil;28,0;763,56;Tarjeta De Crédito;687,83;1400,0;2027-07-27;2026-06-05;Food;59,67;Pos;Activo
C000213;Cliente 0213;Affluent;Guayaquil;39,0;4846,13;Tarjeta De Crédito;742,98;5900,0;2030-05-13;2025-11-04;Fuel;208,42;Web;Activo
C000730;Cliente 0730;Mass;Quito;62,0;545,17;Cuenta Corriente;2477,82;0,0;;2025-03-12;No Aplica;0,0;Web;Activo
C001242;Cliente 1242;Affluent;Ambato;36,0;2129,56;Tarjeta De Crédito;1456,14;5900,0;2028-05-17;2025-05-16;Food;42,41;Pos;Activo
C000727;Cliente 0727;Mass;Quito;29,0;1519,48;Tarjeta De Crédito;1704,86;3500,0;2027-12-01;2026-08-06;Entertainment;30,47;Pos;Activo
C001782;Cliente 1782;Premium;Loja;50,0;3131,3;Crédito De Consumo;22627,01;0,0;2032-05-04;2026-06-11;No Aplica;0,0;Web;Activo
C001280;Cliente 1280;Mass;Quito;38,0;601,7;Crédito De Consumo;6220,75;0,0;2031-09-14;2026-04-15;No Aplica;0,0;App;Activo
C000400;Cliente 0400;Mass;Manta;40,0;1001,77;Tarjeta De Crédito;0,0;2600,0;2027-05-30;2026-04-23;Streaming;59,32;Web;Activo
C000786;Cliente 0786;Premium;Quito;35,0;4708,36;Cuenta De Ahorros;12248,38;0,0;;2025-02-13;No Aplica;0,0;Branch;Activo
C001448;Cliente 1448;Affluent;Guayaquil;52,0;1225,57;Tarjeta De Crédito;1041,51;2300,0;2028-03-23;2026-07-18;Supermarket;55,24;Pos;Activo
C001124;Cliente 1124;Affluent;Quito;52,0;3971,07;Crédito Vehicular;17216,22;0,0;2028-04-21;2025-04-29;No Aplica;0,0;Branch;Activo
C002181;Cliente 2181;Mass;Quito;38,0;722,97;Tarjeta De Crédito;0,0;2100,0;2029-04-29;2025-12-17;Food;85,01;Branch;Activo
C000635;Cliente 0635;Mass;Guayaquil;38,0;533,9;Tarjeta De Crédito;421,86;1300,0;2028-10-18;2026-05-08;Others;24,33;Pos;Activo
C001283;Cliente 1283;Affluent;Ambato;47,0;2805,12;Tarjeta De Crédito;1673,87;3500,0;2027-04-21;2026-06-05;Streaming;136,55;Pos;Activo
C001465;Cliente 1465;Premium;Guayaquil;31,0;6500,55;Tarjeta De Crédito;5206,64;14100,0;2026-09-21;2025-03-22;Travel;565,69;Pos;Activo
C001411;Cliente 1411;Affluent;Desconocida;42,0;3441,93;Tarjeta De Crédito;4830,33;7200,0;2030-10-05;2025-10-25;Technology;375,31;App;Activo
C000065;Cliente 0065;Premium;Cuenca;24,0;6186,59;Tarjeta De Crédito;3248,79;6800,0;2027-08-11;2025-10-22;Health;113,19;Pos;Activo
C000156;Cliente 0156;Joven;Quito;53,0;819,4;Tarjeta De Crédito;396,49;1400,0;2030-03-08;2026-05-13;Food;59,54;Pos;Activo
C000887;Cliente 0887;Mass;Cuenca;58,0;759,64;Crédito Hipotecario;118193,19;0,0;2032-05-27;2026-03-16;No Aplica;0,0;App;Activo
C000029;Cliente 0029;Joven;Guayaquil;28,0;632,38;Tarjeta De Crédito;124,73;1300,0;2028-06-08;2025-05-02;Streaming;13,07;Branch;Activo
C000633;Cliente 0633;Joven;Quito;55,0;483,47;Cuenta Corriente;677,49;0,0;;2025-11-02;No Aplica;0,0;App;Activo
C000256;Cliente 0256;Premium;Guayaquil;44,0;3492,9;Crédito Vehicular;25187,99;0,0;2030-03-26;2025-02-11;No Aplica;0,0;Branch;Activo
C001722;Cliente 1722;Mass;Quito;18,0;683,18;Tarjeta De Crédito;429,33;1000,0;2026-12-07;2025-03-01;Entertainment;65,46;Pos;Activo
C000172;Cliente 0172;Mass;Quito;35,0;827,51;Tarjeta De Crédito;760,84;2200,0;2029-11-27;2025-03-10;Entertainment;162,24;Pos;Activo
C001122;Cliente 1122;Affluent;Quito;21,0;2472,84;Tarjeta De Crédito;2321,09;6500,0;2027-04-01;2025-06-21;Travel;74,54;Pos;Activo
C001948;Cliente 1948;Joven;Quito;43,0;432,69;Tarjeta De Crédito;482,45;1200,0;2026-11-13;2026-05-20;Education;27,64;Pos;Activo
C000873;Cliente 0873;Mass;Guayaquil;53,0;599,16;Tarjeta De Crédito;584,33;1400,0;2027-07-29;2026-01-13;Streaming;79,73;Web;Activo
C001199;Cliente 1199;Affluent;Quito;29,0;1726,62;Crédito Hipotecario;88369,95;0,0;2027-05-25;2025-01-31;No Aplica;0,0;Web;Activo
C000496;Cliente 0496;Joven;Cuenca;28,0;1540,09;Tarjeta De Crédito;232,53;1700,0;2026-12-25;2025-02-13;Education;188,86;Pos;Activo
C000665;Cliente 0665;Joven;Quito;42,0;533,87;Tarjeta De Crédito;279,51;1200,0;2027-07-24;2026-04-30;Travel;18,97;Pos;Activo
C000194;Cliente 0194;Mass;Cuenca;37,0;980,57;Tarjeta De Crédito;215,53;1900,0;2027-01-26;2025-01-13;Health;51,18;App;Activo
C001418;Cliente 1418;Affluent;Quito;33,0;2491,55;Tarjeta De Crédito;584,55;3800,0;2027-03-27;2025-04-29;Streaming;490,77;Pos;Activo
C001115;Cliente 1115;Joven;Guayaquil;28,0;763,56;Tarjeta De Crédito;687,83;1400,0;2027-07-27;2026-08-18;Food;16,07;Pos;Activo
C000116;Cliente 0116;Affluent;Loja;31,0;2641,54;Tarjeta De Crédito;4300,74;5600,0;2029-05-07;2026-01-05;Fuel;253,01;Web;Activo
C000947;Cliente 0947;Pyme;Manta;30,0;2048,06;Tarjeta De Crédito;1634,59;3600,0;2028-07-26;2025-01-31;Food;79,29;Pos;Activo
C000156;Cliente 0156;Joven;Quito;53,0;819,4;Cuenta De Ahorros;1360,44;0,0;;2025-10-14;No Aplica;0,0;Atm;Activo
C000455;Cliente 0455;Joven;Cuenca;54,0;460,22;Cuenta Corriente;1418,49;0,0;;2025-05-15;No Aplica;0,0;App;Activo
C000009;Cliente 0009;Joven;Quito;36,0;350,0;Tarjeta De Crédito;18,03;500,0;2028-01-09;2026-03-02;Streaming;36,99;Pos;Activo
C001848;Cliente 1848;Premium;Guayaquil;46,0;3037,26;Tarjeta De Crédito;1955,0;8200,0;2028-12-28;2025-10-09;Food;107,39;Pos;Activo
C000226;Cliente 0226;Mass;Cuenca;42,0;897,82;Tarjeta De Crédito;328,04;1500,0;2028-02-19;2025-08-14;Entertainment;51,23;Pos;Activo
C001423;Cliente 1423;Joven;Quito;48,0;626,65;Crédito De Consumo;3579,71;0,0;2028-11-10;2025-12-31;No Aplica;0,0;Atm;Activo
C000448;Cliente 0448;Affluent;Guayaquil;40,0;5077,41;Tarjeta De Crédito;4896,39;10800,0;2030-03-15;2025-03-11;Health;650,78;Branch;Activo
C001474;Cliente 1474;Mass;Quito;51,0;1200,18;Tarjeta De Crédito;419,59;2600,0;2027-12-05;2025-11-13;Education;51,91;App;Activo
C001511;Cliente 1511;Joven;Ambato;42,0;1101,93;Tarjeta De Crédito;709,54;1500,0;2030-09-24;2026-03-24;Streaming;41,93;Branch;Activo
C001138;Cliente 1138;Mass;Quito;25,0;1244,71;Cuenta Corriente;1793,47;0,0;;2026-04-25;No Aplica;0,0;Branch;Activo
C001552;Cliente 1552;Affluent;Guayaquil;48,0;2188,86;Tarjeta De Crédito;887,42;3200,0;2027-12-04;2026-06-15;Supermarket;154,7;Pos;Activo
C001877;Cliente 1877;Pyme;Guayaquil;41,0;8297,84;Crédito Vehicular;26436,45;0,0;2031-02-25;2026-06-16;No Aplica;0,0;App;Activo
C001064;Cliente 1064;Affluent;Guayaquil;63,0;2076,59;Tarjeta De Crédito;0,0;2200,0;2030-07-09;2025-07-21;Food;23,59;Pos;Activo
C001392;Cliente 1392;Mass;Ambato;45,0;1380,09;Tarjeta De Crédito;632,9;1400,0;2028-09-24;2026-08-26;Streaming;60,98;Web;Activo
C001358;Cliente 1358;Pyme;Guayaquil;40,0;2644,18;Tarjeta De Crédito;2119,2;7300,0;2027-03-13;2025-03-13;Travel;317,2;Branch;Activo
C001780;Cliente 1780;Affluent;Quito;51,0;3527,59;Tarjeta De Crédito;2240,35;7100,0;2029-12-07;2025-06-25;Others;988,12;Web;Activo
C000541;Cliente 0541;Mass;Cuenca;53,0;882,92;Crédito Hipotecario;120371,37;0,0;2028-04-18;2025-06-08;No Aplica;0,0;App;Activo
C000570;Cliente 0570;Mass;Quito;36,0;1227,75;Cuenta Corriente;1819,52;0,0;;2025-11-16;No Aplica;0,0;Branch;Activo
C001268;Cliente 1268;Joven;Guayaquil;36,0;428,24;Crédito Vehicular;13668,05;0,0;2028-01-18;2026-04-12;No Aplica;0,0;App;Activo
C000941;Cliente 0941;Affluent;Ambato;18,0;2785,3;Cuenta De Ahorros;-100,0;0,0;;2026-08-13;No Aplica;0,0;Branch;Activo
C001330;Cliente 1330;Mass;Ambato;18,0;907,1;Cuenta De Ahorros;3928,43;0,0;;2025-10-27;No Aplica;0,0;Web;Activo
